"","Date","Open","High","Low","Close","Vol","Cap"
"1","Jul 03, 2019","0.0189450319405","0.0297691771911","0.0189450319405","0.0223685783286","52.5288000568","513032.21155"
"2","Jul 02, 2019","0.0162167259432","0.0206765405005","0.0161570506198","0.0189453360573","31.8001780856","434518.792981"
"3","Jul 01, 2019","0.0148298968001","0.0162818465719","0.0139922804119","0.0162167259432","92.7585710236","371937.03831"
"4","Jun 30, 2019","0.0164595192544","0.0171345700015","0.013756824991","0.0148174252946","31.50315032","339843.523209"
"5","Jun 29, 2019","0.0172586609166","0.0172733571783","0.0148372251616","0.0164650039197","24.7239617288","377631.392126"
"6","Jun 28, 2019","0.0147500107953","0.0189062476211","0.0144093590916","0.0172586609166","38.8239808121","395834.229979"
"7","Jun 27, 2019","0.0177611557208","0.0181596098696","0.0136903981033","0.0147500107953","70.6838272141","338297.344942"
"8","Jun 26, 2019","0.0164958846866","0.0198631108201","0.0164191347374","0.0177582235342","52.532640407","407291.896656"
"9","Jun 25, 2019","0.0156504510684","0.0165032234029","0.0156382020557","0.0165032234029","27.0040696351","378507.971124"
"10","Jun 24, 2019","0.0129536000533","0.0156877142678","0.0127340167674","0.0156473485586","44.225912521","358878.142276"
"11","Jun 23, 2019","0.0120466172684","0.0150783524078","0.0120109276499","0.0129554006891","29.0880111544","297137.250719"
"12","Jun 22, 2019","0.0153815997365","0.0165358559842","0.0105060497164","0.0120390544943","89.7581527772","276120.487473"
"13","Jun 21, 2019","0.0104917203108","0.0153815997365","0.00993529522742","0.0153815997365","1561.99814778","352783.08769"
"14","Jun 20, 2019","0.0209849533758","0.0235463007579","0.00987587802934","0.0104852987819","256.358761827","240484.484254"
"15","Jun 19, 2019","0.0169958204765","0.0213389012163","0.0169737858417","0.0209875124989","4.12999579884","481356.919249"
"16","Jun 18, 2019","0.0165278099748","0.0215191924367","0.0146282252067","0.0169874097481","177.129964711","389612.976898"
"17","Jun 17, 2019","0.0134627443862","0.0203770041138","0.0120135199879","0.0165278099748","33.2382503875","379071.873898"
"18","Jun 16, 2019","0.0111444772237","0.0189022246237","0.0111054874722","0.0134522522681","565.056988026","308532.73865"
"19","Jun 15, 2019","0.0428186434414","0.0428789020043","0.0110349236281","0.0111444772237","1549.93190575","255603.003135"
"20","Jun 14, 2019","0.0269733871862","0.0429690002192","0.0076450139243","0.0428226944099","4028.28601235","982155.472507"
"21","Jun 13, 2019","0.0252743369137","0.0318027284887","0.0238086630373","0.0269676129512","56.3890675442","618512.893816"
"22","Jun 12, 2019","0.0228540237955","0.0315191063158","0.0227749599867","0.0253389473989","16.9242386694","581158.803722"
"23","Jun 11, 2019","0.0276683457766","0.0277617095323","0.0213486110263","0.0228540237955","26.5856506205","524166.095779"
"24","Jun 10, 2019","0.0233552410096","0.0276498727115","0.0230426385569","0.0276436681948","6.61529411703","634018.488837"
"25","Jun 09, 2019","0.0258653208189","0.026831149117","0.0229192323528","0.0233552410096","7.08471949963","535661.711282"
"26","Jun 08, 2019","0.0299577285343","0.0301599030908","0.0204066251917","0.0258860357529","4.64351179136","593706.492003"
"27","Jun 07, 2019","0.0237994137619","0.0301825916715","0.0186452182963","0.0299690453887","31.2887955117","687351.936629"
"28","Jun 06, 2019","0.0287432422331","0.0288769710077","0.0181889025719","0.0238177801013","8.33065123674","546270.228714"
"29","Jun 05, 2019","0.0268389503932","0.0288772428334","0.0196089623292","0.028771791406","218.167966458","659892.441908"
"30","Jun 04, 2019","0.0264828237109","0.0273310280594","0.0232951479877","0.0268121279286","54.4023072145","614946.783184"
"31","Jun 03, 2019","0.0251853630378","0.0294003419992","0.0245877125722","0.0265149323882","6.35761529916","608130.485648"
"32","Jun 02, 2019","0.0297544780901","0.0387374492568","0.0249255158756","0.0251799442181","296.431236478","577512.002737"
"33","Jun 01, 2019","0.0334864185775","0.034295183851","0.0297053472075","0.0297565190678","2.41665465008","682477.561208"
"34","May 31, 2019","0.0330944951157","0.034186410088","0.0325921144547","0.0334929749502","29.3603368636","768174.658115"
"35","May 30, 2019","0.0309770377781","0.0360696652173","0.029033378838","0.0330944951157","142.569932167","759035.365141"
"36","May 29, 2019","0.0314600192256","0.0346195602878","0.0276741499697","0.0309737416108","62.0310338146","710395.042775"
"37","May 28, 2019","0.021860603098","0.0412746233106","0.0215978107369","0.0314603687979","87.7328373061","721556.030225"
"38","May 27, 2019","0.0390466883688","0.0439399443442","0.0216684759542","0.0218722278829","306.045010047","501648.21731"
"39","May 26, 2019","0.0371406797726","0.0390835951425","0.0315707969351","0.0390298853162","226.860803652","895165.892359"
"40","May 25, 2019","0.0375788261881","0.0382824945925","0.0366511479358","0.0371406962922","118.108607027","851836.593161"
"41","May 24, 2019","0.0335084643538","0.0395541818944","0.031379166019","0.0375788261881","160.625401327","861885.276012"
"42","May 23, 2019","0.0157613931673","0.0338441816066","0.0132515644926","0.0334968159442","213.747283235","768262.752835"
"43","May 22, 2019","0.0357939581055","0.0401267889642","0.0157556801027","0.0157614323076","176.533723701","361494.698285"
"44","May 21, 2019","0.0380911066171","0.038287828268","0.0353603567812","0.0358039494662","51.2041185043","821177.77478"
"45","May 20, 2019","0.0396024076114","0.0396027991127","0.0364771063708","0.0380988521974","265.865379917","873812.278689"
"46","May 19, 2019","0.0347529145877","0.0398490109229","0.0347036327677","0.0395977590213","12.2336466244","908190.300907"
"47","May 18, 2019","0.0389339009417","0.0392098346113","0.0345833966221","0.0347538844985","89.4387801831","797094.118468"
"48","May 17, 2019","0.0388169461286","0.0390759929965","0.0333809208034","0.0389223713055","362.066729023","892700.015901"
"49","May 16, 2019","0.0402788171889","0.042282190285","0.0371261752235","0.0388207632179","26.2748638532","890369.594132"
"50","May 15, 2019","0.0401003182594","0.0410569270065","0.0395984801146","0.0403117806985","35.1106758696","924566.671134"
"51","May 14, 2019","0.0378132666178","0.0402672242585","0.0358316985931","0.0401230202807","52.1758821819","920237.376121"
"52","May 13, 2019","0.0360396933988","0.0393406625696","0.034531694389","0.0377936693153","22.8497004947","866812.788304"
"53","May 12, 2019","0.0383894477919","0.0389680581027","0.0353555797229","0.0359997766981","60.7415024771","825669.149975"
"54","May 11, 2019","0.0348523304823","0.0391545786808","0.0316591265209","0.0383894477919","34.7508671258","880477.20385"
"55","May 10, 2019","0.0309550789684","0.0351900148316","0.0308440660857","0.0348523897041","197.883731057","799353.374409"
"56","May 09, 2019","0.01851232698","0.0322070053675","0.0136629049607","0.0309550509207","72.8948563438","709966.364388"
"57","May 08, 2019","0.0316386477354","0.031882511811","0.0183864651071","0.0185149309743","326.349934113","424647.281776"
"58","May 07, 2019","0.039178118314","0.0406815130911","0.0316583814817","0.0316583814817","561.658785455","726097.529626"
"59","May 06, 2019","0.0324282592317","0.0396988152184","0.0313006680743","0.0391634831961","49.2110175233","898230.012696"
"60","May 05, 2019","0.0358559360822","0.0358639336996","0.0321772354222","0.0324683164821","314.27327159","744673.709943"
"61","May 04, 2019","0.0328516222635","0.036094638506","0.0328516222635","0.0358622457964","34.6364511394","822514.824223"
"62","May 03, 2019","0.031347457298","0.0356811180078","0.0312220457364","0.0328516222635","305.366771489","753464.979994"
"63","May 02, 2019","0.0344726691513","0.0349196041646","0.0303057331219","0.031347457298","5.69523993702","718966.360213"
"64","May 01, 2019","0.0312912877339","0.034461422643","0.0301218512688","0.0344574939874","27.719483148","790296.284598"
"65","Apr 30, 2019","0.0319734846152","0.0326701019279","0.0311404750048","0.0313016381745","2.34225991203","717915.480452"
"66","Apr 29, 2019","0.0295147200293","0.031994662203","0.0292609743598","0.0319734846152","1.32878657128","733324.54491"
"67","Apr 28, 2019","0.0304531690104","0.0364904142008","0.028942551342","0.0294984981159","448.580040612","676559.748388"
"68","Apr 27, 2019","0.0301741646192","0.0308674512932","0.0291446616236","0.0304378812232","0.554078416522","698104.872354"
"69","Apr 26, 2019","0.0291645774074","0.0302785037513","0.0288221927794","0.0301739570472","5.42851001687","692051.66675"
"70","Apr 25, 2019","0.0300018252869","0.0327638753466","0.0287124171042","0.0290711486045","7.32092881255","666758.31793"
"71","Apr 24, 2019","0.0325878754746","0.0330755853303","0.0298787814192","0.0299987607426","249.814154777","688033.470051"
"72","Apr 23, 2019","0.0300436053071","0.0328236995782","0.0299649119123","0.0325943637146","10.7942267793","747564.65319"
